,datetime,open,high,low,close,volume
0,1736480700,49426.5,49483.15,49312.65,49341.7,0
1,1736481000,49344.6,49449.9,49344.6,49407.5,0
2,1736481300,49405.3,49420.2,49254.35,49256.05,0
3,1736481600,49255.8,49282.25,49105.5,49114.5,0
4,1736481900,49117.3,49139.5,49064.8,49115.7,0
5,1736482200,49114.05,49234.6,49097.2,49211.7,0
6,1736482500,49211.6,49213.6,49051.15,49051.15,0
7,1736482800,49062.85,49078.8,49022.65,49034.9,0
8,1736483100,49029.65,49075.15,48922.0,48937.95,0
9,1736483400,48936.45,48977.3,48897.7,48907.6,0
10,1736483700,48900.9,48985.8,48838.05,48965.35,0
11,1736484000,48966.9,49017.65,48934.7,49015.35,0
12,1736484300,49011.1,49071.55,48984.95,49054.3,0
13,1736484600,49048.85,49111.7,49011.05,49105.6,0
14,1736484900,49106.9,49107.7,48990.05,49009.55,0
15,1736485200,49015.1,49031.55,48971.75,49023.95,0
16,1736485500,49028.05,49064.3,48949.4,48950.45,0
17,1736485800,48951.6,49070.75,48939.65,49051.95,0
18,1736486100,49047.6,49093.55,49022.75,49051.7,0
19,1736486400,49046.15,49076.1,49014.8,49067.7,0
20,1736486700,49062.1,49100.2,49062.1,49088.5,0
21,1736487000,49088.35,49191.45,49088.35,49187.9,0
22,1736487300,49186.2,49245.35,49186.2,49211.1,0
23,1736487600,49211.95,49273.65,49159.2,49273.65,0
24,1736487900,49275.85,49359.35,49274.85,49340.3,0
25,1736488200,49337.95,49347.95,49212.85,49243.0,0
26,1736488500,49234.4,49250.8,49173.8,49214.35,0
27,1736488800,49212.15,49301.65,49212.15,49269.45,0
28,1736489100,49268.75,49279.7,49184.35,49184.35,0
29,1736489400,49186.75,49189.4,49061.55,49066.2,0
30,1736489700,49065.6,49133.85,49042.35,49088.5,0
31,1736490000,49083.7,49113.15,49064.6,49076.35,0
32,1736490300,49081.4,49130.6,49053.5,49123.7,0
33,1736490600,49118.0,49135.75,49080.0,49082.95,0
34,1736490900,49081.2,49086.45,49008.25,49008.95,0
35,1736491200,49009.75,49058.85,48955.9,49057.85,0
36,1736491500,49053.5,49131.85,49047.9,49105.1,0
37,1736491800,49100.9,49108.1,49016.05,49033.3,0
38,1736492100,49026.05,49044.7,48993.4,49015.85,0
39,1736492400,49016.8,49055.15,48973.1,48988.4,0
40,1736492700,48991.7,49023.9,48984.25,49004.65,0
41,1736493000,49001.55,49073.45,48999.3,49045.1,0
42,1736493300,49044.8,49072.1,49022.05,49069.0,0
43,1736493600,49066.9,49075.5,49023.05,49054.15,0
44,1736493900,49054.65,49056.0,48978.2,48984.2,0
45,1736494200,48984.5,49010.15,48966.45,48981.4,0
46,1736494500,48981.75,49019.6,48977.8,49009.75,0
47,1736494800,49005.3,49034.35,48951.0,48979.8,0
48,1736495100,48982.75,48984.7,48931.3,48966.05,0
49,1736495400,48962.55,49002.7,48957.75,48999.85,0
50,1736495700,48996.0,49034.05,48897.45,48900.95,0
51,1736496000,48899.25,48951.45,48886.15,48924.25,0
52,1736496300,48924.05,48940.05,48909.85,48923.75,0
53,1736496600,48920.25,48965.9,48894.1,48941.85,0
54,1736496900,48939.15,48980.8,48918.15,48947.95,0
